,학교명,소재지지번주소,소재지도로명주소,위도,경도
852,서울발산초등학교,서울특별시 강서구 내발산동 408,서울특별시 강서구 강서로45길 113 (내발산동.발산초등학교),37.5502624356,126.8309943775
853,한성중학교,서울특별시 서대문구 북아현동 170-1,서울특별시 서대문구 북아현로1길 24 (북아현동.한성중학교),37.5590964395,126.9544564812
854,장위중학교,서울특별시 성북구 장위동 231-623,서울특별시 성북구 장위로4길 70 (장위동.장위중학교),37.611292506,127.0408411485
855,서울개일초등학교,서울특별시 강남구 개포동 174,서울특별시 강남구 개포로 401 . 개일초등학교 (개포동.개일초등학교),37.4862141447,127.0577406345
856,신광여자중학교,서울특별시 용산구 청파동3가 100,서울특별시 용산구 청파로 263 학교법인신광학원 (청파동3가),37.5428998795,126.9694475231
857,서울석계초등학교,서울특별시 성북구 석관동 27-3,서울특별시 성북구 한천로58길 273 (석관동),37.6088136847,127.0697320612
858,서울진관초등학교,서울특별시 은평구 진관동 8,서울특별시 은평구 진관4로 78-16 (진관동.진관초등학교),37.6454348264,126.9292124
859,삼정중학교,서울특별시 강서구 방화동 856,서울특별시 강서구 금낭화로 210 (방화동.삼정중학교),37.5814869047,126.8106014752
860,서울고척초등학교,서울특별시 구로구 고척동 129-3,서울특별시 구로구 경서로 31 (고척동),37.5009482873,126.8569791
861,서울청룡초등학교,서울특별시 관악구 봉천동 390-3,서울특별시 관악구 관악로5길 61 (봉천동. 서울청룡초등학교),37.4767252713,126.9512057
862,휘경중학교,서울특별시 동대문구 휘경동 286-66,서울특별시 동대문구 망우로18나길 20 (휘경동.휘경중학교),37.5870929876,127.0617461135
863,서울자양초등학교,서울특별시 광진구 자양동 222-6,서울특별시 광진구 아차산로44길 26 (자양동),37.5369882449,127.0797395929
864,서울행림초등학교,서울특별시 동작구 사당동 산32-114,서울특별시 동작구 솔밭로 47 (사당동.행림초등학교),37.4828076065,126.9649642722
865,중계중학교,서울특별시 노원구 중계동 358-3,서울특별시 노원구 덕릉로76길 23 (중계동),37.6556382217,127.075240937
866,서울송중초등학교,서울특별시 강북구 미아동 94-1,서울특별시 강북구 오현로 9 서울송중초등학교(미아동. 송중초등학교),37.6170000778,127.031465684
867,선정고등학교,서울특별시 은평구 갈현동 227-5,서울특별시 은평구 서오릉로20길 19 . 선정고등학교 (갈현동),37.6187045126,126.9090316117
868,서울군자초등학교,서울특별시 동대문구 장안동 239-2,서울특별시 동대문구 한천로6길 21 . 서울군자초등학교 (장안동),37.5641223174,127.0605232985
869,창문여자고등학교,서울특별시 강북구 미아동 8-16,서울특별시 강북구 월계로 61 . 창문여자고등학교 (미아동),37.6134057017,127.0357961811
870,서울신흥초등학교,서울특별시 금천구 시흥동 704-56,서울특별시 금천구 독산로36나길 21 (시흥동. 신흥초등학교),37.4593481562,126.9093508015
871,서울창도초등학교,서울특별시 도봉구 방학동 722-9,서울특별시 도봉구 방학로 32-28 (방학동. 서울창도초등학교),37.6641348713,127.0487840338
872,서울송원초등학교,서울특별시 성동구 송정동 72-8,서울특별시 성동구 동일로43길 9 (송정동),37.5541592708,127.0695261729
873,경기여자고등학교,서울특별시 강남구 개포동 152,서울특별시 강남구 삼성로 29 . 경기여자고등학교 (개포동),37.4869151626,127.0654529919
874,서울언주초등학교,서울특별시 강남구 도곡동 922,서울특별시 강남구 남부순환로363길 19 (도곡동.언주초등학교),37.4863219964,127.0367929911
875,보성여자중학교,서울특별시 용산구 용산동2가 1-1123,서울특별시 용산구 신흥로3가길 66 (용산동2가),37.5430815444,126.984284175
876,서울동원초등학교,서울특별시 중랑구 망우동 216,서울특별시 중랑구 송림길 114 . 서울동원초등학교 (망우동),37.6045782445,127.1044913057
877,진선여자고등학교,서울특별시 강남구 역삼동 713,서울특별시 강남구 선릉로85길 27 (진선여자고등학교.역삼동),37.502302892,127.0482865654
878,서울남정초등학교,서울특별시 용산구 원효로2가 54-1,서울특별시 용산구 원효로64길 17-10 . 서울남정초등학교 (원효로2가),37.5356738275,126.9648036692
879,고명중학교,서울특별시 성북구 돈암동 45-88,서울특별시 성북구 북악산로 870 (돈암동.고명중학교),37.5976746822,127.0191869256
880,동산초등학교,서울특별시 중구 신당동 333-579,서울특별시 중구 매봉18길 109 동산초등학교 (신당동),37.5570267906,127.0167183213
881,서울누원초등학교,서울특별시 도봉구 도봉동 22-19,서울특별시 도봉구 마들로 859-44 (도봉동),37.6872327127,127.0492671639
882,리라초등학교,서울특별시 중구 예장동 8-148,서울특별시 중구 소파로2길 7 (예장동),37.5578196996,126.9879121
883,서울신은초등학교,서울특별시 양천구 신정동 1319,서울특별시 양천구 신정이펜2로 30 (신정동),37.5139128078,126.8321695918
884,서울선사초등학교,서울특별시 강동구 암사동 186-1,서울특별시 강동구 올림픽로 837 . 서울선사초등학교 (암사동. 서울선사초등학교),37.5558469097,127.1281959682
885,경기상업고등학교,서울특별시 종로구 청운동 89-3,서울특별시 종로구 자하문로 136 (청운동),37.5892585316,126.9700570929
886,세종초등학교,서울특별시 광진구 군자동 98,서울특별시 광진구 군자로 114 (군자동. 세종초등학교),37.5530110986,127.0728646295
887,서울성북초등학교,서울특별시 성북구 성북동 66-1,서울특별시 성북구 성북로 102-10 (성북동.서울성북초등학교),37.5940538893,126.998775398
888,서울대조초등학교,서울특별시 은평구 대조동 212-1,서울특별시 은평구 연서로18길 17 (대조동),37.6135791439,126.9193021667
889,수도여자고등학교,서울특별시 동작구 신대방동 470-13,서울특별시 동작구 여의대방로10길 73 . 수도여자고등학교 (신대방동),37.4928014552,126.9149071053
890,성암여자중학교,서울특별시 강북구 미아동 320-1,서울특별시 강북구 도봉로29길 52 (미아동. 성암여자중학교),37.6204135324,127.0239058926
891,서울창천초등학교,서울특별시 마포구 노고산동 33-1,서울특별시 마포구 백범로1길 56 . 서울창천초등학교 (노고산동),37.5549178201,126.9392951481
892,용강중학교,서울특별시 용산구 이촌동 301-78,서울특별시 용산구 이촌로65가길 91 (이촌동),37.5215769321,126.9754852925
893,상명고등학교,서울특별시 노원구 중계동 515,서울특별시 노원구 덕릉로 553 . 상명고등학교 (중계동),37.649547807,127.0680416074
894,서울신자초등학교,서울특별시 광진구 자양동 591,서울특별시 광진구 뚝섬로46길 64 . 서울신자초등학교 (자양동),37.53027881,127.0755875915
895,상현중학교,서울특별시 동작구 상도동 111-52,서울특별시 동작구 사당로2길 2-19 (상도동),37.49398955,126.9603432574
896,서울백석초등학교,서울특별시 강서구 등촌동 650-14,서울특별시 강서구 공항대로 491 (등촌동.백석초등학교),37.5536476529,126.8624258465
897,서울월정초등학교,서울특별시 강서구 화곡동 374-1,서울특별시 강서구 월정로 176 (화곡동.월정초등학교),37.5349941902,126.8362935777
898,백석중학교,서울특별시 강서구 등촌동 520-5,서울특별시 강서구 등촌로51나길 35 (등촌동.백석중학교),37.5482909098,126.8589539098
899,서울디자인고등학교,서울특별시 마포구 염리동 150,서울특별시 마포구 백범로 139 서울디자인고등학교,37.5467017705,126.9469052662
900,신도고등학교,서울특별시 은평구 진관동 242-38,서울특별시 은평구 통일로 961 (진관동),37.6291325083,126.9187486089
901,한영외국어고등학교,서울특별시 강동구 상일동 166,서울특별시 강동구 동남로 832 (상일동),37.5491405591,127.1577730629
902,서울응봉초등학교,서울특별시 성동구 응봉동 193,서울특별시 성동구 독서당로62길 28 (응봉동. 응봉초등학교),37.5502533901,127.0338296956
903,충암초등학교,서울특별시 은평구 응암동 746-17,서울특별시 은평구 가좌로5길 5 . 충암초등학교 (응암동),37.5857115425,126.9216218668
904,서울대왕초등학교,서울특별시 강남구 세곡동 517,서울특별시 강남구 헌릉로618길 8 (세곡동.대왕초등학교),37.4646211739,127.1055911594
905,서울상경초등학교,서울특별시 노원구 상계동 621,서울특별시 노원구 수락산로 237 (상계동.상경초등학교),37.67050507,127.0516741856
906,서울연천초등학교,서울특별시 은평구 불광동 346-153,서울특별시 은평구 연서로34길 22 연천초등학교 (불광동),37.6213492886,126.9299178848
907,서울행현초등학교,서울특별시 성동구 행당동 317-18,서울특별시 성동구 행당로 95 (행당동),37.5577089897,127.0293680158
908,성보중학교,서울특별시 관악구 신림동 1690,서울특별시 관악구 남부순환로156길 39 . 성보중학교 (신림동.성보중학교),37.4807283676,126.9209573263
909,삼선중학교,서울특별시 성북구 동소문동4가 278-174,서울특별시 성북구 동소문로3길 69 (동소문동4가.삼선중학교),37.5917476345,127.0078716317
910,한세사이버보안고등학교,서울특별시 마포구 아현동 771,서울특별시 마포구 마포대로11길 44-80 (아현동),37.55178983,126.9520321
911,서울유현초등학교,서울특별시 강북구 수유동 466-52,서울특별시 강북구 인수봉로37길 24 (수유동.서울유현초등학교),37.6323471692,127.0114209789
912,명덕외국어고등학교,서울특별시 강서구 내발산동 169-1,서울특별시 강서구 강서로47길 34-10 . 명덕외국어고등학교 (내발산동.명덕여자고등학교),37.5539439881,126.8342914482
913,영등포공업고등학교,서울특별시 강서구 가양동 1468,서울특별시 강서구 허준로5길 15 (가양동),37.5698356164,126.8500282747
914,한양대학교사범대학부속고등학교,서울특별시 성동구 사근동 223,서울특별시 성동구 마조로 42 (사근동) 한양대학교사범대학부속고등학교,37.5619188387,127.0423240446
915,누원고등학교,서울특별시 도봉구 도봉동 646,서울특별시 도봉구 마들로 849 . 누원고등학교 (도봉동),37.685568958,127.0499326835
916,양천중학교,서울특별시 양천구 신월동 948,서울특별시 양천구 지양로7길 32 (신월동.양천중학교),37.5190011611,126.830550787
917,영동일고등학교,서울특별시 송파구 잠실동 35-1,서울특별시 송파구 석촌호수로 93 . 영동일고등학교 (잠실동),37.51003447,127.0898669966
918,경기기계공업고등학교,서울특별시 노원구 하계동 78,서울특별시 노원구 공릉로 264 (하계동),37.6322400488,127.0749284515
919,백암고등학교,서울특별시 양천구 신정동 733,서울특별시 양천구 신정로13길 16 . 백암고등학교 (신정동),37.5121962622,126.8443769864
920,마포고등학교,서울특별시 강서구 등촌동 82-1,서울특별시 강서구 화곡로 403 (등촌동.마포고등학교),37.5599886669,126.8531334171
921,태릉중학교,서울특별시 중랑구 묵동 121-278,서울특별시 중랑구 공릉로2길 60-25 (묵동),37.6125319131,127.0834355496
922,배재고등학교,서울특별시 강동구 고덕동 313,서울특별시 강동구 고덕로 227 (고덕동.배재중 고등학교),37.5550593859,127.1502473355
923,서울장충초등학교,서울특별시 중구 신당동 386-86,서울특별시 중구 청구로17길 40 . 서울장충초등학교 (신당동),37.55991095,127.0117047568
