gid,lbl,val,geometry
다사477484,,,"POLYGON ((126.90804331917596 37.53343231620207, 126.90803619496562 37.534333629455894, 126.90916800175529 37.534339297517555, 126.90917511234642 37.533437984080315, 126.90804331917596 37.53343231620207))"
다사497466,,,"POLYGON ((126.93080252271277 37.517319885862584, 126.93079567638117 37.51822120521917, 126.9319272443321 37.51822665317815, 126.9319340770551 37.51732533364525, 126.93080252271277 37.517319885862584))"
다사465500,,,"POLYGON ((126.89434518485488 37.547784415395796, 126.8943378920191 37.54868572419546, 126.89546991294763 37.54869152541474, 126.89547719215466 37.54779021642741, 126.89434518485488 37.547784415395796))"
다사476490,,,"POLYGON ((126.90686869457585 37.53883451381232, 126.9068615548383 37.53973582604797, 126.90799344303859 37.539741506058554, 126.90800056915329 37.53884019363911, 126.90686869457585 37.53883451381232))"
다사494474,,,"POLYGON ((126.92735275566871 37.5245140241888, 126.92734586605673 37.52541534190256, 126.9284775419812 37.52542082380111, 126.92848441797977 37.524519505909964, 126.92735275566871 37.5245140241888))"
다사505484,,,"POLYGON ((126.93973364568645 37.533586916981065, 126.93972690281979 37.53448823523746, 126.94085871824909 37.53449359959828, 126.94086544749611 37.53359228116832, 126.93973364568645 37.533586916981065))"
다사462456,,,"POLYGON ((126.89127152547337 37.50810924713453, 126.89126420611099 37.50901056149041, 126.89239562697404 37.50901638696502, 126.8924029327344 37.508115072420594, 126.89127152547337 37.50810924713453))"
다사454470,,,"POLYGON ((126.88211625456569 37.52068062177829, 126.8821088217541 37.52158193266527, 126.88324043048218 37.52158784750978, 126.88324784968336 37.52068653643139, 126.88211625456569 37.52068062177829))"
다사485471,,,"POLYGON ((126.91718884327341 37.52176025164303, 126.91718183207844 37.522661568161524, 126.918313464381 37.522667147104855, 126.91832046196454 37.52176583040583, 126.91718884327341 37.52176025164303))"
다사493463,,,"POLYGON ((126.9262970088524 37.51459402955617, 126.92629010900863 37.51549534862094, 126.92742163491228 37.51550083940752, 126.92742852114932 37.514599520165056, 126.9262970088524 37.51459402955617))"
다사506480,,,"POLYGON ((126.94089236148685 37.52998700605904, 126.94088563343874 37.53088832504477, 126.94201739469287 37.530893677866125, 126.94202410912376 37.52999235870719, 126.94089236148685 37.52998700605904))"
다사503488,,,"POLYGON ((126.93744296073578 37.53718142686696, 126.93743618942354 37.538082744219324, 126.93856805873594 37.538088130970436, 126.93857481642618 37.53718681344378, 126.93744296073578 37.53718142686696))"
다사482477,,,"POLYGON ((126.91375167218841 37.52715134406896, 126.91374461827417 37.528052659209564, 126.91487633131918 37.52805827176801, 126.91488337161839 37.5271569564458, 126.91375167218841 37.52715134406896))"
다사500484,,,"POLYGON ((126.93407464115549 37.5335599333516, 126.93406783019094 37.53446125073486, 126.93519964411233 37.53446666932848, 126.93520644145734 37.533565351769894, 126.93407464115549 37.5335599333516))"
다사498476,,,"POLYGON ((126.93186573612724 37.52633852272111, 126.93185890036 37.52723984086441, 126.93299060473474 37.52724527974298, 126.9329974268873 37.52634396142368, 126.93186573612724 37.52633852272111))"
다사498481,,,"POLYGON ((126.93183155424593 37.53084511204796, 126.93182471695606 37.53174642949644, 126.9329564894133 37.53175186925505, 126.93296331308547 37.53085055163056, 126.93183155424593 37.53084511204796))"
다사453469,,,"POLYGON ((126.88099210586931 37.51977338544997, 126.88098465977906 37.520674696284345, 126.88211625456569 37.52068062177829, 126.88212368704619 37.519779310752156, 126.88099210586931 37.51977338544997))"
다사488490,,,"POLYGON ((126.92045121032199 37.53890195575853, 126.92044423405959 37.53980327017635, 126.92157612602914 37.53980882000514, 126.92158308866854 37.53890750540775, 126.92045121032199 37.53890195575853))"
다사495482,,,"POLYGON ((126.92842940141426 37.531730045147846, 126.92842252296495 37.53263136192717, 126.92955430812492 37.53263683439922, 126.92956117295596 37.53173551744282, 126.92842940141426 37.531730045147846))"
다사483477,,,"POLYGON ((126.91488337161839 37.5271569564458, 126.91487633131918 37.52805827176801, 126.91600804467782 37.52806387348254, 126.91601507136197 37.52716255797906, 126.91488337161839 37.5271569564458))"
다사492488,,,"POLYGON ((126.92499256818213 37.53712145858128, 126.92498564702855 37.538022773993255, 126.92611751298956 37.538028280071515, 126.92612442052129 37.537126964481374, 126.92499256818213 37.53712145858128))"
다사469476,,,"POLYGON ((126.8990468389984 37.526176083522394, 126.89903960841195 37.527077396409155, 126.90017130370998 37.52708314975159, 126.9001785206822 37.52618183667866, 126.8990468389984 37.526176083522394))"
다사499486,,,"POLYGON ((126.93292919168482 37.5353571383633, 126.93292236649269 37.536258455292945, 126.9340542073516 37.53626388508448, 126.93406101892297 37.53536256797916, 126.93292919168482 37.5353571383633))"
다사488487,,,"POLYGON ((126.92047213724477 37.53619801167093, 126.92046516191458 37.53709932650582, 126.92159701301689 37.537104875795926, 126.92160397472588 37.53620356078149, 126.92047213724477 37.53619801167093))"
다사451503,,,"POLYGON ((126.87847466513473 37.550405979540784, 126.87846718049792 37.55130728525841, 126.87959923771216 37.55131323898023, 126.87960670871861 37.550411933069974, 126.87847466513473 37.550405979540784))"
다사498488,,,"POLYGON ((126.93178368682032 37.53715433126879, 126.93177684739815 37.538055647744436, 126.9329087151963 37.5380610887353, 126.93291554099652 37.537159772083605, 126.93178368682032 37.53715433126879))"
다사472488,,,"POLYGON ((126.90235558694866 37.5370090626132, 126.9023483933608 37.537910374388424, 126.90348025304026 37.537916097422254, 126.90348743300656 37.537014785461864, 126.90235558694866 37.5370090626132))"
다사473493,,,"POLYGON ((126.90345152997656 37.54152134387296, 126.90344434841091 37.542422655137905, 126.90457627652727 37.54242836824824, 126.90458344446829 37.541527056798444, 126.90345152997656 37.54152134387296))"
다사463453,,,"POLYGON ((126.89242484806314 37.50541112795277, 126.89241754327892 37.506312442914464, 126.8935489236631 37.50631825698816, 126.8935562148471 37.505416941838284, 126.89242484806314 37.50541112795277))"
다사463496,,,"POLYGON ((126.89211044834283 37.5441675456938, 126.89210312955383 37.5450688546736, 126.89323509532075 37.54507467684303, 126.8932424004835 37.544173367674865, 126.89211044834283 37.5441675456938))"
다사466500,,,"POLYGON ((126.89547719215466 37.54779021642741, 126.89546991294763 37.54869152541474, 126.89660193420042 37.54869731578221, 126.8966091997787 37.54779600660754, 126.89547719215466 37.54779021642741))"
다사451471,,,"POLYGON ((126.87871399755883 37.52156412308464, 126.87870652358329 37.52246543325613, 126.87983814492723 37.52247138081665, 126.87984560529182 37.5215700704527, 126.87871399755883 37.52156412308464))"
다사478444,,,"POLYGON ((126.90945927642946 37.49738533257539, 126.909452178496 37.498286651574034, 126.91058344130589 37.498292301470755, 126.91059052564432 37.49739098228925, 126.90945927642946 37.49738533257539))"
다사483490,,,"POLYGON ((126.91479182326272 37.53887404478987, 126.9147847788854 37.539775358304595, 126.91591666929507 37.53978096237596, 126.91592370004943 37.538879648679895, 126.91479182326272 37.53887404478987))"
다사497477,,,"POLYGON ((126.93072719628975 37.527234391142144, 126.93072034660274 37.52813570897012, 126.93185206428826 37.528141158868756, 126.93185890036 37.52723984086441, 126.93072719628975 37.527234391142144))"
다사461496,,,"POLYGON ((126.8898465450402 37.54415586918154, 126.88983919899864 37.545057177783534, 126.89097116411293 37.54506302165377, 126.89097849652822 37.54416171286269, 126.8898465450402 37.54415586918154))"
다사489491,,,"POLYGON ((126.92157612602914 37.53980882000514, 126.92156916307957 37.54071013446352, 126.92270106898296 37.54071567362298, 126.92270801830887 37.53981435898539, 126.92157612602914 37.53980882000514))"
다사493465,,,"POLYGON ((126.92628320885751 37.516396667546736, 126.92627630839903 37.517297986333546, 126.92740786151793 37.517303477475544, 126.92741474836848 37.51640215851102, 126.92628320885751 37.516396667546736))"
다사496486,,,"POLYGON ((126.92953371179698 37.53534078443453, 126.92952684574267 37.536242100835, 126.93065868568762 37.53624756316819, 126.93066553812123 37.53534624659099, 126.92953371179698 37.53534078443453))"
다사506484,,,"POLYGON ((126.94086544749611 37.53359228116832, 126.94085871824909 37.53449359959828, 126.94199053397816 37.534498953112504, 126.94199724960555 37.53359763450931, 126.94086544749611 37.53359228116832))"
다사509481,,,"POLYGON ((126.94428091809785 37.530904350973245, 126.94427423060354 37.531805670338606, 126.94540600637103 37.53181099079653, 126.94541268024746 37.53090967125898, 126.94428091809785 37.530904350973245))"
다사474491,,,"POLYGON ((126.90459777939249 37.53972443348159, 126.90459061209002 37.54062574520955, 126.90572251327703 37.54063144710145, 126.90572966695606 37.53973013518899, 126.90459777939249 37.53972443348159))"
다사491485,,,"POLYGON ((126.92388151862427 37.53441199529916, 126.9238745847755 37.535313310949675, 126.92500640956447 37.5353188273403, 126.9250133297932 37.5344175115113, 126.92388151862427 37.53441199529916))"
다사475485,,,"POLYGON ((126.90577258233894 37.53432226079366, 126.90576543057162 37.53522357354057, 126.90689725034579 37.53522926347896, 126.9069043884933 37.53432795054794, 126.90577258233894 37.53432226079366))"
다사479489,,,"POLYGON ((126.9102714178126 37.53795020782345, 126.91026431925985 37.53885152074844, 126.91139619478777 37.538857168030965, 126.91140327971823 37.53795585492325, 126.9102714178126 37.53795020782345))"
다사476486,,,"POLYGON ((126.90689725034579 37.53522926347896, 126.9068901118803 37.53613057627091, 126.90802194559285 37.53613625554639, 126.90802907043792 37.535234942570675, 126.90689725034579 37.53522926347896))"
다사455505,,,"POLYGON ((126.88298798090298 37.55223234137585, 126.88298055012568 37.553133647583444, 126.88411263593018 37.5531395582766, 126.88412005307588 37.552238251877796, 126.88298798090298 37.55223234137585))"
다사485468,,,"POLYGON ((126.91720987498466 37.519056301253485, 126.91720286472653 37.51995761818902, 126.91833445619655 37.51996319659075, 126.91834145284506 37.5190618794747, 126.91720987498466 37.519056301253485))"
다사461487,,,"POLYGON ((126.8899126446907 37.53604408550193, 126.88990530159366 37.53694539535621, 126.89103714409343 37.53695123752498, 126.89104447356968 37.536049927481656, 126.8899126446907 37.53604408550193))"
다사469489,,,"POLYGON ((126.89895281624744 37.537893140200865, 126.89894558147269 37.53879445127936, 126.90007745381115 37.538800207042435, 126.90008467496378 37.537898895777715, 126.89895281624744 37.537893140200865))"
다사483482,,,"POLYGON ((126.91484816698608 37.53166353166655, 126.91484112511864 37.53256484629359, 126.91597290656169 37.53257044891451, 126.91597993481102 37.531669134106174, 126.91484816698608 37.53166353166655))"
다사469462,,,"POLYGON ((126.89914803339825 37.51355768850408, 126.89914080731941 37.514459003337976, 126.90027231207316 37.5144647540744, 126.90027952454624 37.5135634390544, 126.89914803339825 37.51355768850408))"
다사508475,,,"POLYGON ((126.9431893566512 37.525491101767685, 126.9431826573298 37.52639242179409, 126.94431435110138 37.52639775206257, 126.94432103680859 37.52549643186367, 126.9431893566512 37.525491101767685))"
다사499484,,,"POLYGON ((126.93294284115704 37.533554504087114, 126.93293601657295 37.534455821294685, 126.93406783019094 37.53446125073486, 126.93407464115549 37.5335599333516, 126.93294284115704 37.533554504087114))"
다사471461,,,"POLYGON ((126.90141821456213 37.51266786342169, 126.90141101601547 37.513569178766524, 126.90254250780532 37.51357490764046, 126.90254969274682 37.51267359211023, 126.90141821456213 37.51266786342169))"
다사469491,,,"POLYGON ((126.89893834637566 37.53969576221875, 126.89893111095634 37.540597073019036, 126.90006301054088 37.540602829154594, 126.90007023233686 37.539701518168066, 126.89893834637566 37.53969576221875))"
다사504465,,,"POLYGON ((126.93873016024946 37.516456471981805, 126.93872340947907 37.51735779270409, 126.93985496593906 37.51736316460761, 126.93986170310139 37.516461843711475, 126.93873016024946 37.516456471981805))"
다사464486,,,"POLYGON ((126.89331543421584 37.53516026834103, 126.89330813230649 37.53606157890048, 126.89443996216312 37.53606738833954, 126.89444725045222 37.535166077592116, 126.89331543421584 37.53516026834103))"
다사502486,,,"POLYGON ((126.9363246743089 37.53537339467018, 126.93631788997908 37.536274712125824, 126.93744973174643 37.536280109375625, 126.93745650245546 37.53537879174534, 126.9363246743089 37.53537339467018))"
다사509478,,,"POLYGON ((126.9443009787935 37.5282003920436, 126.94429429219282 37.52910171182573, 126.94542602710852 37.529107031767175, 126.94543270009318 37.528205711812895, 126.9443009787935 37.5282003920436))"
다사458494,,,"POLYGON ((126.88646546539532 37.54233565655503, 126.88645807913318 37.543236964866054, 126.88759001601207 37.543242840907155, 126.88759738864921 37.54234153240603, 126.88646546539532 37.54233565655503))"
다사466495,,,"POLYGON ((126.8955135833263 37.54328366940383, 126.8955063057404 37.5441849790868, 126.89663825885546 37.54419076851765, 126.89664552281565 37.543289458647365, 126.8955135833263 37.54328366940383))"
다사456501,,,"POLYGON ((126.88414971835472 37.548633024890734, 126.88414230253058 37.54953433184627, 126.88527433414255 37.549540230922496, 126.8852817363375 37.548638923776124, 126.88414971835472 37.548633024890734))"
다사461458,,,"POLYGON ((126.89012545228294 37.509906039207344, 126.89011811866527 37.51080735309614, 126.89124956640813 37.5108131897849, 126.89125688642257 37.50991187570722, 126.89012545228294 37.509906039207344))"
다사463499,,,"POLYGON ((126.89208849099768 37.54687147221578, 126.89208117123053 37.54777278077815, 126.89321317787997 37.54777860351271, 126.89322048401903 37.54687729476195, 126.89208849099768 37.54687147221578))"
다사467469,,,"POLYGON ((126.8968342722509 37.51985535319244, 126.89682701669867 37.52075666667946, 126.89795861606514 37.52076244040074, 126.89796585800741 37.51986112672689, 126.8968342722509 37.51985535319244))"
다사500465,,,"POLYGON ((126.93420399185483 37.51643487666764, 126.93419718665217 37.517336196691026, 126.93532874190572 37.517341611954116, 126.93533553350034 37.51644029175547, 126.93420399185483 37.51643487666764))"
