"아이디","새주소 아이디","시설 아이디","시설명","위도","경도","건물군여부","시설용도분류","소재지 도로명주소","소재지 지번주소","기타","국가지점번호","데이터 기준일자"
"230","","B0230","이랜드리테일 당산점","37.533897","126.90097","","FU_BA","서울특별시 영등포구 양평로 47","서울특별시 영등포구 당산동5가 16-7","","다사 4707 4845","2022-12-07 00:00:00.0"
"231","","B0231","아일렉스상가","37.51893","126.93073","","FU_BA","서울특별시 영등포구 여의대방로 375","서울특별시 영등포구 여의도동 44-37","","다사 4969 4677","2022-12-07 00:00:00.0"
"232","","B0232","제일빌딩","37.5192","126.93086","","FU_BA","서울특별시 영등포구 여의대방로 379","서울특별시 영등포구 여의도동 44-35","","다사 4970 4680","2022-12-07 00:00:00.0"
"233","","B0233","이마트 여의도점","37.518536","126.926674","","FU_BA","서울특별시 영등포구 여의동로3길 10","서울특별시 영등포구 여의도동 47","","다사 4933 4673","2022-12-07 00:00:00.0"
"236","","B0236","영신상가","37.519894","126.9068","","FU_BA","서울특별시 영등포구 영등포로 225","서울특별시 영등포구 영등포동5가 18-1","","다사 4758 4689","2022-12-07 00:00:00.0"
"237","","B0237","VIC마켓 영등포점","37.52781","126.90466","","FU_BA","서울특별시 영등포구 영중로 125","서울특별시 영등포구 영등포동8가 62-1","","다사 4739 4777","2022-12-07 00:00:00.0"
"241","","B0241","아일렉스상가","37.52101","126.92398","","FU_BA","서울특별시 영등포구 의사당대로 108","서울특별시 영등포구 여의도동 37","","다사 4909 4701","2022-12-07 00:00:00.0"
"255","","B0255","이마트 은평점","37.600357","126.92019","","FU_BA","서울특별시 은평구 은평로 111","서울특별시 은평구 응암동 90-1","","다사 4881 5581","2022-12-07 00:00:00.0"
"261","","B0261","국일관드림팰리스","37.569744","126.989975","","FU_BA","서울특별시 종로구 수표로 96","서울특별시 종로구 관수동 20","","다사 5496 5238","2022-12-07 00:00:00.0"
"265","","B0265","동대문종합시장","37.57046","127.00734","","FU_BA","서울특별시 종로구 종로 266","서울특별시 종로구 종로6가 262-1","","다사 5649 5245","2022-12-07 00:00:00.0"
"266","","B0266","동대문쇼핑타운","37.570824","127.00808","","FU_BA","서울특별시 종로구 종로 272","서울특별시 종로구 종로6가 289-57","","다사 5656 5249","2022-12-07 00:00:00.0"
"267","","B0267","동문상가","37.570473","127.011215","","FU_BA","서울특별시 종로구 종로44길 14","서울특별시 종로구 창신동 436-41","","다사 5683 5245","2022-12-07 00:00:00.0"
"269","","B0269","세운스퀘어","37.572285","126.99706","","FU_BA","서울특별시 종로구 창경궁로 109","서울특별시 종로구 인의동 112-2","","다사 5558 5266","2022-12-07 00:00:00.0"
"287","","B0287","방산종합시장","37.5687","127.000824","","FU_BA","서울특별시 중구 동호로37길 20","서울특별시 중구 주교동 19-1","","다사 5591 5226","2022-12-07 00:00:00.0"
"351","","B0351","대치도서관","37.495964","127.06402","","FU_BB","서울특별시 강남구 삼성로 212","서울특별시 강남구 대치동 316","","다사 6146 4416","2022-12-07 00:00:00.0"
"329","","B0329","서소문공원 꽃도매상가","37.560894","126.96943","","FU_BA","서울특별시 중구 칠패로 5","서울특별시 중구 의주로2가 16-72","","다사 5314 5141","2022-12-07 00:00:00.0"
"335","","B0335","태능엔터피아","37.59928","127.077484","","FU_BA","서울특별시 중랑구 동일로129길 35","서울특별시 중랑구 중화동 314-1","","다사 6270 5562","2022-12-07 00:00:00.0"
"341","","B0341","동성타워프라자","37.608055","127.09728","","FU_BA","서울특별시 중랑구 봉화산로 221","서울특별시 중랑구 신내동 786","","다사 6445 5659","2022-12-07 00:00:00.0"
"355","","B0355","피규어뮤지엄W","37.525803","127.04038","","FU_BC","서울특별시 강남구 선릉로158길 3","서울특별시 강남구 청담동 84-9","","다사 5938 4748","2022-12-07 00:00:00.0"
"361","","B0361","못골한옥어린이도서관","37.50226","127.06417","","FU_BB","서울특별시 강남구 영동대로65길 24","서울특별시 강남구 대치동 980-9","","다사 6147 4486","2022-12-07 00:00:00.0"
"370","","B0370","정다운도서관","37.519108","127.04643","","FU_BB","서울특별시 강남구 학동로67길 11","서울특별시 강남구 청담동 35-10","","다사 5991 4674","2022-12-07 00:00:00.0"
"371","","B0371","서울특별시교육청고덕평생학습관","37.556137","127.15805","","FU_BB","서울특별시 강동구 고덕로 295-45","서울특별시 강동구 고덕동 298","","다사 6979 5080","2022-12-07 00:00:00.0"
"376","","B0376","명성교회도서관","37.54691","127.14627","","FU_BB","서울특별시 강동구 상암로51길 8","서울특별시 강동구 명일동 341-2","","다사 6875 4978","2022-12-07 00:00:00.0"
"378","","B0378","강동구립천호도서관","37.54071","127.134186","","FU_BB","서울특별시 강동구 성안로31마길 1","서울특별시 강동구 천호동 174-1","","다사 6768 4910","2022-12-07 00:00:00.0"
"381","","B0381","서울특별시교육청강동도서관","37.538612","127.1438","","FU_BB","서울특별시 강동구 양재대로116길 69","서울특별시 강동구 길동 362","","다사 6853 4886","2022-12-07 00:00:00.0"
"393","","B0393","푸른들청소년도서관","37.54467","126.8352","","FU_BB","서울특별시 강서구 강서로45다길 71","서울특별시 강서구 화곡동 1019","","다사 4127 4968","2022-12-07 00:00:00.0"
"394","","B0394","곰달래도서관","37.529045","126.84891","","FU_BB","서울특별시 강서구 강서로5길 50","서울특별시 강서구 화곡동 890","","다사 4247 4794","2022-12-07 00:00:00.0"
"395","","B0395","등빛도서관","37.562428","126.842384","","FU_BB","서울특별시 강서구 강서로62길 48","서울특별시 강서구 등촌동 690-1","","다사 4192 5165","2022-12-07 00:00:00.0"
"397","","B0397","강서점자도서관","37.558887","126.83029","","FU_BB","서울특별시 강서구 공항대로 206","서울특별시 강서구 마곡동 800","","다사 4085 5127","2022-12-07 00:00:00.0"
"398","","B0398","꿈꾸는어린이도서관","37.54736","126.87334","","FU_BB","서울특별시 강서구 공항대로 615","서울특별시 강서구 염창동 281-25","","다사 4464 4996","2022-12-07 00:00:00.0"
"403","","B0403","우장산숲속도서관","37.548267","126.84185","","FU_BB","서울특별시 강서구 우현로 34","서울특별시 강서구 화곡동 1159-4","","다사 4186 5008","2022-12-07 00:00:00.0"
"407","","B0407","글빛정보도서관","37.486263","126.95967","","FU_BB","서울특별시 관악구 관악로30길 23","서울특별시 관악구 봉천동 1717-4","","다사 5223 4313","2022-12-07 00:00:00.0"
"409","","B0409","실로암점자도서관","37.482944","126.9411","","FU_BB","서울특별시 관악구 남부순환로 1717","서울특별시 관악구 봉천동 931-7","","다사 5058 4278","2022-12-07 00:00:00.0"
"411","","B0411","은천동작은도서관","37.48531","126.94243","","FU_BB","서울특별시 관악구 봉천로33나길 30","서울특별시 관악구 봉천동 905-29","","다사 5070 4304","2022-12-07 00:00:00.0"
"419","","B0419","자양제4동도서관","37.53412","127.06626","","FU_BB","서울특별시 광진구 뚝섬로26길 58","서울특별시 광진구 자양동 63-1","","다사 6167 4840","2022-12-07 00:00:00.0"
"421","","B0421","군자동도서관","37.555466","127.07535","","FU_BB","서울특별시 광진구 면목로 13","서울특별시 광진구 군자동 48-15","","다사 6249 5076","2022-12-07 00:00:00.0"
"425","","B0425","오류도서관","37.497215","126.842316","","FU_BB","서울특별시 구로구 경인로19길 29-4","서울특별시 구로구 오류동 13-12","","다사 4186 4442","2022-12-07 00:00:00.0"
"426","","B0426","글마루한옥어린이도서관","37.506912","126.84563","","FU_BB","서울특별시 구로구 고척로27바길 7","서울특별시 구로구 개봉동 105-24","","다사 4216 4549","2022-12-07 00:00:00.0"
"428","","B0428","서울특별시교육청구로도서관","37.4985","126.891716","","FU_BB","서울특별시 구로구 공원로 15","서울특별시 구로구 구로동 106-1","","다사 4623 4453","2022-12-07 00:00:00.0"
"429","","B0429","하늘도서관","37.487385","126.88134","","FU_BB","서울특별시 구로구 벚꽃로 370","서울특별시 구로구 가리봉동 1-3","","다사 4530 4330","2022-12-07 00:00:00.0"
"430","","B0430","구로꿈나무도서관","37.48961","126.88639","","FU_BB","서울특별시 구로구 구로동로26길 54","서울특별시 구로구 구로동 741-27","","다사 4575 4355","2022-12-07 00:00:00.0"
"431","","B0431","구로구립온누리도서관","37.49687","126.88557","","FU_BB","서울특별시 구로구 구로중앙로27나길 9","서울특별시 구로구 구로동 443","","다사 4568 4435","2022-12-07 00:00:00.0"
"432","","B0432","구로기적의도서관","37.50684","126.8774","","FU_BB","서울특별시 구로구 구로중앙로40길 24","서울특별시 구로구 신도림동 400-6","","다사 4497 4546","2022-12-07 00:00:00.0"
"436","","B0436","금천구립가산도서관","37.473495","126.89213","","FU_BB","서울특별시 금천구 가산로5길 43","서울특별시 금천구 가산동 235-3","","다사 4625 4175","2022-12-07 00:00:00.0"
"437","","B0437","금천구립시흥도서관","37.44967","126.91446","","FU_BB","서울특별시 금천구 금하로 764","서울특별시 금천구 시흥동 267-9","","다사 4820 3910","2022-12-07 00:00:00.0"
"439","","B0439","금천구립금나래도서관","37.456833","126.89541","","FU_BB","서울특별시 금천구 시흥대로73길 70","서울특별시 금천구 시흥동 1020","","다사 4652 3990","2022-12-07 00:00:00.0"
"441","","B0441","향기나무도서관","37.645527","127.070305","","FU_BB","서울특별시 노원구 노원로 331","서울특별시 노원구 중계동 514-3","","다사 6209 6075","2022-12-07 00:00:00.0"
"444","","B0444","서울점자도서관","37.64799","127.06224","","FU_BB","서울특별시 노원구 동일로 1335","서울특별시 노원구 상계동 763-4","","다사 6138 6103","2022-12-07 00:00:00.0"
"445","","B0445","공릉행복발전소공릉도서관","37.622055","127.07281","","FU_BB","서울특별시 노원구 동일로179길 22","서울특별시 노원구 공릉동 569-21","","다사 6230 5815","2022-12-07 00:00:00.0"
"446","","B0446","서울특별시교육청노원평생학습관","37.639336","127.067726","","FU_BB","서울특별시 노원구 동일로 1238","서울특별시 노원구 중계동 508","","다사 6186 6007","2022-12-07 00:00:00.0"
"447","","B0447","상계도서관","37.678528","127.05199","","FU_BB","서울특별시 노원구 동일로243길 57","서울특별시 노원구 상계동 1118-66","","다사 6049 6442","2022-12-07 00:00:00.0"
"453","","B0453","노원어린이도서관","37.657936","127.07617","","FU_BB","서울특별시 노원구 한글비석로 346","서울특별시 노원구 중계동 356","","다사 6261 6213","2022-12-07 00:00:00.0"
"459","","B0459","도봉기적의도서관","37.680798","127.05016","","FU_BB","서울특별시 도봉구 마들로 797","서울특별시 도봉구 도봉동 652-1","","다사 6033 6468","2022-12-07 00:00:00.0"
"462","","B0462","학마을도서관","37.662148","127.02783","","FU_BB","서울특별시 도봉구 시루봉로 128","서울특별시 도봉구 방학동 446-5","","다사 5835 6262","2022-12-07 00:00:00.0"
"475","","B0475","사당솔밭도서관","37.48411","126.96733","","FU_BB","서울특별시 동작구 솔밭로 86","서울특별시 동작구 사당동 708-1188","","다사 5290 4289","2022-12-07 00:00:00.0"
"482","","B0482","이한열기념관","37.55507","126.93389","","FU_BC","서울특별시 마포구 신촌로12나길 26","서울특별시 마포구 노고산동 54-38","","다사 4999 5078","2022-12-07 00:00:00.0"
"578","","B0578","해맞이역사도서관","37.519066","126.83562","","FU_BB","서울특별시 양천구 지양로 47","서울특별시 양천구 신월동 987","","다사 4128 4684","2022-12-07 00:00:00.0"
"502","","B0502","(재)한원미술관","37.48183","127.01522","","FU_BC","서울특별시 서초구 남부순환로 2423","서울특별시 서초구 서초동 1449-6","","다사 5713 4262","2022-12-07 00:00:00.0"
"503","","B0503","서초그림책도서관","37.49034","127.00484","","FU_BB","서울특별시 서초구 명달로 148","서울특별시 서초구 서초동 1498-4","","다사 5622 4356","2022-12-07 00:00:00.0"
"507","","B0507","IT로 열린도서관","37.478123","127.00019","","FU_BB","서울특별시 서초구 방배로 36","서울특별시 서초구 방배동 1023-6","","다사 5580 4221","2022-12-07 00:00:00.0"
"508","","B0508","방배도서관","37.47843","126.999985","","FU_BB","서울특별시 서초구 방배로 40","서울특별시 서초구 방배동 1023-3","","다사 5579 4225","2022-12-07 00:00:00.0"
"523","","B0523","헬로우뮤지움","37.54811","127.05328","","FU_BC","서울특별시 성동구 성수일로12길 20","서울특별시 성동구 성수동2가 284-22","","다사 6053 4995","2022-12-07 00:00:00.0"
"525","","B0525","대림미술관","37.544464","127.043846","","FU_BC","서울특별시 성동구 왕십리로 83-21","서울특별시 성동구 성수동1가 685-700","","다사 5970 4955","2022-12-07 00:00:00.0"
"532","","B0532","청수도서관","37.611736","127.01076","","FU_BB","서울특별시 성북구 보국문로16가길 20","서울특별시 성북구 정릉동 266-121","","다사 5682 5703","2022-12-07 00:00:00.0"
"535","","B0535","성북구립미술관","37.594807","126.99488","","FU_BC","서울특별시 성북구 성북로 134","서울특별시 성북구 성북동 246","","다사 5540 5516","2022-12-07 00:00:00.0"
"537","","B0537","혜곡최순우기념관","37.592907","127.00035","","FU_BC","서울특별시 성북구 성북로15길 9","서울특별시 성북구 성북동 126-20","","다사 5589 5495","2022-12-07 00:00:00.0"
"538","","B0538","해오름도서관","37.594128","127.010605","","FU_BB","서울특별시 성북구 성북로4길 52","서울특별시 성북구 돈암동 609-1","","다사 5679 5508","2022-12-07 00:00:00.0"
"551","","B0551","거마도서관","37.493584","127.14682","","FU_BB","서울특별시 송파구 거마로2길 19","서울특별시 송파구 거여동 195-1","","다사 6877 4387","2022-12-07 00:00:00.0"
"552","","B0552","서울특별시교육청송파도서관","37.50001","127.134865","","FU_BB","서울특별시 송파구 중대로 256","서울특별시 송파구 오금동 51","","다사 6772 4459","2022-12-07 00:00:00.0"
"553","","B0553","돌마리도서관","37.503593","127.10367","","FU_BB","서울특별시 송파구 백제고분로37길 16","서울특별시 송파구 석촌동 265","","다사 6496 4499","2022-12-07 00:00:00.0"
"554","","B0554","소나무언덕2호도서관","37.507267","127.09418","","FU_BB","서울특별시 송파구 석촌호수로 155","서울특별시 송파구 잠실동 44-4","","다사 6413 4540","2022-12-07 00:00:00.0"
"555","","B0555","소나무언덕3호도서관","37.4923","127.15666","","FU_BB","서울특별시 송파구 성내천로 319","서울특별시 송파구 마천동 325-5","","다사 6964 4372","2022-12-07 00:00:00.0"
"557","","B0557","가락몰도서관","37.49512","127.11553","","FU_BB","서울특별시 송파구 양재대로 932","서울특별시 송파구 가락동 600","","다사 6601 4405","2022-12-07 00:00:00.0"
"562","","B0562","지샘터올림픽공원도서관","37.51592","127.12411","","FU_BB","서울특별시 송파구 올림픽로 448","서울특별시 송파구 방이동 88","","다사 6678 4635","2022-12-07 00:00:00.0"
"567","","B0567","송파위례도서관","37.48114","127.14395","","FU_BB","서울특별시 송파구 위례광장로 210","서울특별시 송파구 장지동 882","","다사 6852 4249","2022-12-07 00:00:00.0"
"571","","B0571","영어특성화도서관","37.516003","126.86394","","FU_BB","서울특별시 양천구 목동동로 81","서울특별시 양천구 신정동 322-11","","다사 4379 4649","2022-12-07 00:00:00.0"
"827","","B0827","참요양병원","37.542816","126.839714","","FU_BD","서울특별시 강서구 강서로 182","서울특별시 강서구 화곡동 1052-6","","다사 4167 4948","2022-12-07 00:00:00.0"
"572","","B0572","서울특별시교육청양천도서관","37.533615","126.8763","","FU_BB","서울특별시 양천구 목동서로 113","서울특별시 양천구 목동 905","","다사 4489 4843","2022-12-07 00:00:00.0"
"573","","B0573","목마교육도서관","37.537167","126.88173","","FU_BB","서울특별시 양천구 목동서로 41","서울특별시 양천구 목동 908-32","","다사 4537 4882","2022-12-07 00:00:00.0"
"577","","B0577","개울건강도서관","37.525974","126.856636","","FU_BB","서울특별시 양천구 중앙로52길 56","서울특별시 양천구 신정동 915-2","","다사 4315 4760","2022-12-07 00:00:00.0"
"579","","B0579","방아다리문학도서관","37.538555","126.8272","","FU_BB","서울특별시 양천구 화곡로4길 10","서울특별시 양천구 신월동 52-2","","다사 4056 4901","2022-12-07 00:00:00.0"
"581","","B0581","대림도서관","37.504303","126.896095","","FU_BB","서울특별시 영등포구 도신로 27","서울특별시 영등포구 대림동 608-2","","다사 4662 4517","2022-12-07 00:00:00.0"
"582","","B0582","문래도서관","37.516872","126.89088","","FU_BB","서울특별시 영등포구 도림로 472","서울특별시 영등포구 문래동3가 98","","다사 4617 4657","2022-12-07 00:00:00.0"
"585","","B0585","여의샛강마을도서관","37.521694","126.92002","","FU_BB","서울특별시 영등포구 여의대로 24","서울특별시 영등포구 여의도동 28-1","","다사 4875 4709","2022-12-07 00:00:00.0"
"699","","B0699","중랑숲어린이도서관","37.602657","127.10388","","FU_BB","서울특별시 중랑구 망우로73길 46-1","서울특별시 중랑구 망우동 583-1","","다사 6503 5598","2022-12-07 00:00:00.0"
"703","","B0703","조이앤시네마(이봄 씨어터)","37.523006","127.02202","","FU_BC","서울특별시 강남구 압구정로10길 9","서울특별시 강남구 신사동 532-1","","다사 5776 4718","2022-12-07 00:00:00.0"
"711","","B0711","메디움강남요양병원","37.488033","127.03284","","FU_BD","서울특별시 강남구 강남대로 276","서울특별시 강남구 도곡동 949","","다사 5870 4330","2022-12-07 00:00:00.0"
"714","","B0714","자생한방병원","37.51005","127.022316","","FU_BD","서울특별시 강남구 강남대로 536","서울특별시 강남구 논현동 142-3","","다사 5778 4574","2022-12-07 00:00:00.0"
"717","","B0717","연치과병원","37.49423","127.06178","","FU_BD","서울특별시 강남구 남부순환로 2941","서울특별시 강남구 대치동 606-1","","다사 6126 4397","2022-12-07 00:00:00.0"
"725","","B0725","강남제이에스병원","37.489933","127.03374","","FU_BD","서울특별시 강남구 도곡로 122","서울특별시 강남구 도곡동 942-3","","다사 5878 4351","2022-12-07 00:00:00.0"
"726","","B0726","서울본브릿지병원","37.49247","127.04243","","FU_BD","서울특별시 강남구 도곡로 214","서울특별시 강남구 도곡동 543-5","","다사 5955 4378","2022-12-07 00:00:00.0"
"734","","B0734","기쁨정원치과병원","37.488018","127.101845","","FU_BD","서울특별시 강남구 밤고개로1길 10","서울특별시 강남구 수서동 713","","다사 6480 4327","2022-12-07 00:00:00.0"
"742","","B0742","강남더드림병원","37.500996","127.050995","","FU_BD","서울특별시 강남구 선릉로 404","서울특별시 강남구 대치동 907-16","","다사 6031 4473","2022-12-07 00:00:00.0"
"746","","B0746","윤호병원","37.52886","127.034386","","FU_BD","서울특별시 강남구 압구정로 304","서울특별시 강남구 신사동 638-1","","다사 5886 4782","2022-12-07 00:00:00.0"
"759","","B0759","재단법인대한스포츠의학재단강남나무병원","37.49928","127.06767","","FU_BD","서울특별시 강남구 영동대로 225","서울특별시 강남구 대치동 994-5","","다사 6178 4453","2022-12-07 00:00:00.0"
"760","","B0760","지앤지병원","37.51626","127.05969","","FU_BD","서울특별시 강남구 영동대로 626","서울특별시 강남구 삼성동 90-14","","다사 6108 4642","2022-12-07 00:00:00.0"
"762","","B0762","제일정형외과병원","37.5228","127.056175","","FU_BD","서울특별시 강남구 영동대로 726","서울특별시 강남구 청담동 131-17","","다사 6078 4714","2022-12-07 00:00:00.0"
"763","","B0763","광혜병원","37.508076","127.06481","","FU_BD","서울특별시 강남구 영동대로86길 9","서울특별시 강남구 대치동 995-25","","다사 6153 4551","2022-12-07 00:00:00.0"
"771","","B0771","강남와이케이병원","37.515526","127.03467","","FU_BD","서울특별시 강남구 학동로 233","서울특별시 강남구 논현동 90-7","","다사 5887 4635","2022-12-07 00:00:00.0"
"785","","B0785","서울프라임한방병원","37.536377","127.13907","","FU_BD","서울특별시 강동구 양재대로 1461","서울특별시 강동구 길동 412-10","","다사 6811 4862","2022-12-07 00:00:00.0"
"786","","B0786","강동모커리한방병원","37.541294","127.14082","","FU_BD","서울특별시 강동구 양재대로 1517","서울특별시 강동구 천호동 51-7","","다사 6826 4916","2022-12-07 00:00:00.0"
"787","","B0787","올바른서울병원","37.542114","127.14128","","FU_BD","서울특별시 강동구 양재대로 1525","서울특별시 강동구 천호동 51-3","","다사 6831 4925","2022-12-07 00:00:00.0"
"788","","B0788","강동한방병원","37.544434","127.14273","","FU_BD","서울특별시 강동구 양재대로 1556","서울특별시 강동구 길동 320-4","","다사 6843 4951","2022-12-07 00:00:00.0"
"789","","B0789","사랑플러스병원","37.54668","127.14358","","FU_BD","서울특별시 강동구 양재대로 1580","서울특별시 강동구 명일동 345-8","","다사 6851 4976","2022-12-07 00:00:00.0"
"790","","B0790","봄담한방병원","37.548042","127.14376","","FU_BD","서울특별시 강동구 양재대로 1596","서울특별시 강동구 명일동 335-3","","다사 6853 4991","2022-12-07 00:00:00.0"
"794","","B0794","강동연세병원","37.546783","127.126625","","FU_BD","서울특별시 강동구 올림픽로 734","서울특별시 강동구 천호동 315-2","","다사 6701 4978","2022-12-07 00:00:00.0"
"799","","B0799","강동미즈여성병원","37.5376","127.128105","","FU_BD","서울특별시 강동구 천호대로 1043","서울특별시 강동구 천호동 452-1","","다사 6714 4876","2022-12-07 00:00:00.0"
"800","","B0800","리더스병원","37.53695","127.12784","","FU_BD","서울특별시 강동구 천호대로 1044","서울특별시 강동구 성내동 13-9","","다사 6712 4869","2022-12-07 00:00:00.0"
"823","","B0823","강북우리들병원","37.642555","127.02267","","FU_BD","서울특별시 강북구 한천로 1083","서울특별시 강북구 수유동 188-1","","다사 5788 6044","2022-12-07 00:00:00.0"
"824","","B0824","의료법인 나누리병원","37.53739","126.83673","","FU_BD","서울특별시 강서구 가로공원로 187","서울특별시 강서구 화곡동 377-8","","다사 4140 4888","2022-12-07 00:00:00.0"
"825","","B0825","힘찬하나로한방병원","37.541935","126.839645","","FU_BD","서울특별시 강서구 강서로 173","서울특별시 강서구 화곡동 1065-22","","다사 4166 4938","2022-12-07 00:00:00.0"
"826","","B0826","서울원병원","37.542374","126.839264","","FU_BD","서울특별시 강서구 강서로 179","서울특별시 강서구 화곡동 1051-22","","다사 4163 4943","2022-12-07 00:00:00.0"
"828","","B0828","유광사여성병원","37.54365","126.83892","","FU_BD","서울특별시 강서구 강서로 194","서울특별시 강서구 화곡동 1031-12","","다사 4160 4957","2022-12-07 00:00:00.0"
"829","","B0829","서울큰나무병원","37.54453","126.83804","","FU_BD","서울특별시 강서구 강서로 206","서울특별시 강서구 화곡동 1026-12","","다사 4152 4967","2022-12-07 00:00:00.0"
"830","","B0830","미즈메디병원","37.552227","126.836006","","FU_BD","서울특별시 강서구 강서로 295","서울특별시 강서구 내발산동 701-4","","다사 4135 5052","2022-12-07 00:00:00.0"
"831","","B0831","서울스타병원","37.553257","126.83623","","FU_BD","서울특별시 강서구 강서로 307","서울특별시 강서구 내발산동 678-7","","다사 4137 5064","2022-12-07 00:00:00.0"
"832","","B0832","숨이편한병원","37.554684","126.83655","","FU_BD","서울특별시 강서구 강서로 323","서울특별시 강서구 내발산동 668","","다사 4140 5079","2022-12-07 00:00:00.0"
"833","","B0833","강서필병원","37.533","126.84434","","FU_BD","서울특별시 강서구 강서로17길 24","서울특별시 강서구 화곡동 349-3","","다사 4207 4838","2022-12-07 00:00:00.0"
"834","","B0834","서울대효병원","37.550983","126.83577","","FU_BD","서울특별시 강서구 강서로47가길 33","서울특별시 강서구 내발산동 701-15","","다사 4132 5038","2022-12-07 00:00:00.0"
"835","","B0835","강서힘찬병원","37.5592","126.84065","","FU_BD","서울특별시 강서구 강서로56길 38","서울특별시 강서구 등촌동 671","","다사 4176 5129","2022-12-07 00:00:00.0"
"836","","B0836","강서수한방병원","37.529922","126.83884","","FU_BD","서울특별시 강서구 곰달래로 54","서울특별시 강서구 화곡동 938-19","","다사 4158 4805","2022-12-07 00:00:00.0"
"838","","B0838","에스앤유서울병원","37.559517","126.833885","","FU_BD","서울특별시 강서구 공항대로 237","서울특별시 강서구 마곡동 797","","다사 4116 5133","2022-12-07 00:00:00.0"
"845","","B0845","강서바른세상병원","37.566116","126.811584","","FU_BD","서울특별시 강서구 금낭화로 9","서울특별시 강서구 방화동 606-36","","다사 3920 5208","2022-12-07 00:00:00.0"
"848","","B0848","웰튼병원","37.567284","126.8253","","FU_BD","서울특별시 강서구 마곡중앙5로 22","서울특별시 강서구 마곡동 759-2","","다사 4041 5220","2022-12-07 00:00:00.0"
"850","","B0850","솔병원","37.57228","126.817215","","FU_BD","서울특별시 강서구 방화대로 352","서울특별시 강서구 방화동 273-7","","다사 3970 5276","2022-12-07 00:00:00.0"
"851","","B0851","365강서수요양병원","37.57301","126.80767","","FU_BD","서울특별시 강서구 양천로 35","서울특별시 강서구 방화동 495-26","","다사 3886 5285","2022-12-07 00:00:00.0"
"852","","B0852","서울고든병원","37.555515","126.86469","","FU_BD","서울특별시 강서구 양천로 600","서울특별시 강서구 등촌동 632-6","","다사 4388 5087","2022-12-07 00:00:00.0"
"853","","B0853","핑크힐병원","37.549313","126.87482","","FU_BD","서울특별시 강서구 양천로 712","서울특별시 강서구 염창동 263-3","","다사 4477 5018","2022-12-07 00:00:00.0"
"854","","B0854","모나리자요양병원","37.549778","126.875565","","FU_BD","서울특별시 강서구 양천로 715","서울특별시 강서구 염창동 252-14","","다사 4484 5023","2022-12-07 00:00:00.0"
"855","","B0855","방화병원","37.573177","126.81401","","FU_BD","서울특별시 강서구 양천로 92","서울특별시 강서구 방화동 572-11","","다사 3942 5286","2022-12-07 00:00:00.0"
"857","","B0857","서울바로나치과병원","37.541645","126.841156","","FU_BD","서울특별시 강서구 화곡로 176-4","서울특별시 강서구 화곡동 1076-1","","다사 4179 4935","2022-12-07 00:00:00.0"
"858","","B0858","더와이즈치과병원","37.542183","126.842155","","FU_BD","서울특별시 강서구 화곡로 186","서울특별시 강서구 화곡동 114-100","","다사 4188 4940","2022-12-07 00:00:00.0"
"859","","B0859","치유본한방병원","37.542244","126.84239","","FU_BD","서울특별시 강서구 화곡로 188","서울특별시 강서구 화곡동 114-12","","다사 4190 4941","2022-12-07 00:00:00.0"
"864","","B0864","강남힐병원","37.481674","126.91173","","FU_BD","서울특별시 관악구 남부순환로 1449","서울특별시 관악구 신림동 543-18","","다사 4798 4265","2022-12-07 00:00:00.0"
"865","","B0865","삼남빌딩","37.48235","126.915634","","FU_BA","서울특별시 관악구 남부순환로 1485","서울특별시 관악구 신림동 527-13","","다사 4833 4272","2022-12-07 00:00:00.0"
"866","","B0866","에이치플러스 양지병원","37.484207","126.93251","","FU_BD","서울특별시 관악구 남부순환로 1636","서울특별시 관악구 신림동 10-715","","다사 4982 4292","2022-12-07 00:00:00.0"
"867","","B0867","강남효요양병원","37.483013","126.939354","","FU_BD","서울특별시 관악구 남부순환로 1704","서울특별시 관악구 봉천동 945-2","","다사 5043 4278","2022-12-07 00:00:00.0"
"868","","B0868","미래드림여성병원","37.482033","126.94865","","FU_BD","서울특별시 관악구 남부순환로 1785","서울특별시 관악구 봉천동 884-44","","다사 5125 4267","2022-12-07 00:00:00.0"
"870","","B0870","대연빌딩","37.48113","126.95158","","FU_BA","서울특별시 관악구 남부순환로 1814","서울특별시 관악구 봉천동 869-12","","다사 5151 4257","2022-12-07 00:00:00.0"
"871","","B0871","사랑의병원","37.479652","126.95623","","FU_BD","서울특별시 관악구 남부순환로 1860","서울특별시 관악구 봉천동 1664-1","","다사 5192 4240","2022-12-07 00:00:00.0"
"872","","B0872","장튼위튼병원","37.479836","126.95731","","FU_BD","서울특별시 관악구 남부순환로 1867","서울특별시 관악구 봉천동 1673-17","","다사 5201 4242","2022-12-07 00:00:00.0"
"875","","B0875","강남수요양병원","37.485153","126.93045","","FU_BD","서울특별시 관악구 신림로64길 11","서울특별시 관악구 신림동 1421-55","","다사 4964 4303","2022-12-07 00:00:00.0"
"876","","B0876","삼모더프라임타워","37.48224","126.92892","","FU_BA","서울특별시 관악구 신원로 35","서울특별시 관악구 신림동 1638-1","","다사 4951 4270","2022-12-07 00:00:00.0"
"877","","B0877","은천요양병원","37.486248","126.941086","","FU_BD","서울특별시 관악구 은천로 51","서울특별시 관악구 봉천동 937-15","","다사 5058 4314","2022-12-07 00:00:00.0"
