,기준_날짜,기준_시간,시작_대여소,종료_대여소,전체건수,전체_이용_분,전체_이용_거리,전 체건수
8000436,20220627,1635,ST-579,ST-579,,97,22640,1.0
8000437,20220627,2145,ST-2793,ST-579,,38,5347,1.0
8000438,20220627,2355,ST-596,ST-579,,13,3620,1.0
8000439,20220627,2155,ST-1299,ST-579,,8,1201,1.0
8000440,20220627,1120,ST-1818,ST-1817,,11,271,1.0
8000441,20220627,2320,ST-1817,ST-1817,,1,0,1.0
8000442,20220627,2345,ST-171,ST-1817,,7,1039,1.0
8000443,20220627,2105,ST-132,ST-1817,,18,3000,1.0
8000444,20220627,925,ST-2731,ST-2236,,4,340,1.0
8000445,20220627,840,ST-1278,ST-2236,,25,7150,1.0
8000446,20220627,950,ST-565,ST-3046,,6,623,1.0
8000447,20220627,1650,ST-655,ST-3046,,16,1210,1.0
8000448,20220627,1610,ST-2231,ST-2231,,27,1833,1.0
8000449,20220627,2000,ST-2231,ST-2231,,34,4400,1.0
8000450,20220627,2130,ST-2231,ST-2231,,1,0,1.0
8000451,20220627,2235,ST-2231,ST-2231,,38,5530,1.0
8000452,20220627,2155,ST-1818,ST-2427,,11,789,1.0
8000453,20220627,1055,ST-1424,ST-1207,,4,613,1.0
8000454,20220627,2230,ST-931,ST-1207,,10,1148,2.0
8000455,20220627,2030,ST-827,ST-3046,,19,3210,1.0
8000456,20220627,345,ST-1215,ST-3046,,14,5200,1.0
8000457,20220627,1515,ST-850,ST-3046,,37,5490,1.0
8000458,20220627,900,ST-580,ST-2231,,11,1130,1.0
8000459,20220627,1820,ST-574,ST-2231,,5,969,1.0
8000460,20220627,2205,ST-574,ST-2231,,8,1280,1.0
8000461,20220627,2015,ST-1299,ST-2231,,6,810,1.0
8000462,20220627,2240,ST-1817,ST-2427,,5,740,1.0
8000463,20220627,710,ST-1820,ST-2427,,14,1649,1.0
8000464,20220627,100,ST-2225,ST-825,,6,1080,1.0
8000465,20220627,2315,ST-1456,ST-825,,5,318,1.0
8000466,20220627,2035,ST-1456,ST-931,,5,890,1.0
8000467,20220627,2120,ST-269,ST-3046,,23,3132,2.0
8000468,20220627,750,ST-401,ST-2231,,7,1219,1.0
8000469,20220627,1850,ST-3039,ST-3038,,75,448,1.0
8000470,20220627,2025,ST-401,ST-3038,,8,1520,1.0
8000471,20220627,2045,ST-156,ST-1816,,3,562,1.0
8000472,20220627,2045,ST-1607,ST-1816,,20,2649,1.0
8000473,20220627,1435,ST-1808,ST-1816,,11,2860,1.0
8000474,20220627,840,ST-1779,ST-1816,,13,1740,1.0
8000475,20220627,1835,ST-171,ST-931,,11,2090,1.0
8000476,20220627,1905,ST-158,ST-931,,26,2450,1.0
8000477,20220627,1835,ST-3046,ST-655,,6,812,1.0
8000478,20220627,1920,ST-167,ST-655,,94,10770,1.0
8000479,20220627,725,ST-1723,ST-655,,8,1350,1.0
8000480,20220627,2010,ST-827,ST-655,,10,1560,1.0
8000481,20220627,2335,ST-1102,ST-2126,,20,3490,1.0
8000482,20220627,1530,ST-173,ST-1819,,2,300,1.0
8000483,20220627,2310,ST-1207,ST-1424,,5,744,1.0
8000484,20220627,2105,ST-2274,ST-655,,13,1637,2.0
8000485,20220627,2115,ST-408,ST-655,,37,3390,1.0
8000486,20220627,2245,ST-2270,ST-655,,20,2981,1.0
8000487,20220627,730,ST-861,ST-655,,26,5600,1.0
8000488,20220627,735,ST-2765,ST-311,,8,1590,1.0
8000489,20220627,1815,ST-2960,ST-311,,10,1683,1.0
8000490,20220627,2240,ST-1810,ST-1819,,18,2360,1.0
8000491,20220627,2135,ST-153,ST-1819,,3,880,1.0
8000492,20220627,105,ST-946,ST-1819,,33,10650,1.0
8000493,20220627,110,ST-1339,ST-1819,,37,9399,1.0
8000494,20220627,1810,ST-147,ST-1456,,21,3835,1.0
8000495,20220627,930,ST-947,ST-947,,84,17525,1.0
8000496,20220627,655,ST-572,ST-567,,5,840,1.0
8000497,20220627,435,ST-1631,ST-567,,63,4100,1.0
8000498,20220627,1840,ST-1637,ST-564,,2,470,1.0
8000499,20220627,1925,ST-2011,ST-311,,5,1055,1.0
8000500,20220627,1950,ST-2011,ST-311,,9,1140,1.0
8000501,20220627,830,ST-2589,ST-1855,,1,0,1.0
8000502,20220627,825,ST-907,ST-899,,5,620,1.0
8000503,20220627,625,ST-905,ST-899,,5,725,1.0
8000504,20220627,835,ST-906,ST-899,,6,894,1.0
8000505,20220627,1550,ST-809,ST-546,,14,2256,1.0
8000506,20220627,150,ST-1226,CENTER,,112,0,1.0
8000507,20220627,805,ST-1221,CENTER,,8,0,1.0
8000508,20220627,735,ST-482,CENTER,,54,0,1.0
8000509,20220627,2235,ST-112,CENTER,,60,0,1.0
8000510,20220627,655,ST-1560,CENTER,,55,0,1.0
8000511,20220627,2045,ST-540,ST-1855,,60,6540,1.0
8000512,20220627,1945,ST-2571,ST-1855,,28,4630,1.0
8000513,20220627,2050,ST-906,ST-1075,,13,1655,1.0
8000514,20220627,705,ST-1707,ST-899,,6,1236,1.0
8000515,20220627,745,ST-2681,ST-899,,10,1567,1.0
8000516,20220627,830,ST-2681,ST-899,,9,536,1.0
8000517,20220627,2100,ST-2602,ST-546,,40,1585,2.0
8000518,20220627,1815,ST-1584,ST-546,,46,2835,1.0
8000519,20220627,545,ST-1137,CENTER,,43,0,1.0
8000520,20220627,235,ST-2177,CENTER,,120,0,1.0
8000521,20220627,2100,ST-1712,CENTER,,20,0,1.0
8000522,20220627,2235,ST-1638,CENTER,,60,0,1.0
8000523,20220627,2240,ST-714,CENTER,,22,0,1.0
8000524,20220627,2240,ST-1085,ST-1084,,8,1480,1.0
8000525,20220627,1920,ST-1707,ST-1084,,6,750,1.0
8000526,20220627,915,ST-2600,ST-1084,,17,2805,1.0
8000527,20220627,2310,ST-903,ST-901,,2,490,1.0
8000528,20220627,1925,ST-902,ST-902,,20,3158,2.0
8000529,20220627,1815,ST-1864,ST-1864,,3,0,1.0
8000530,20220627,1910,ST-1864,ST-1864,,0,0,1.0
8000531,20220627,1830,ST-1683,ST-1864,,16,2630,1.0
8000532,20220627,1135,ST-312,CENTER,,30,0,1.0
8000533,20220627,1155,ST-1017,CENTER,,20,0,1.0
8000534,20220627,2340,ST-2697,CENTER,,60,0,1.0
8000535,20220627,1000,ST-2988,CENTER,,20,0,1.0
8000536,20220627,10,ST-1419,ST-1084,,3,670,1.0
8000537,20220627,650,ST-909,ST-981,,21,4679,1.0
8000538,20220627,125,ST-2576,ST-2576,,49,1382,1.0
8000539,20220627,845,ST-2972,ST-903,,4,662,1.0
8000540,20220627,815,ST-1707,ST-903,,3,460,1.0
8000541,20220627,2330,ST-1707,ST-903,,4,504,1.0
8000542,20220627,930,ST-1084,ST-903,,6,606,1.0
8000543,20220627,1905,ST-3079,ST-1864,,7,1290,1.0
8000544,20220627,2200,ST-550,ST-1864,,8,1450,1.0
8000545,20220627,845,ST-1705,ST-1864,,7,1310,1.0
8000546,20220627,950,ST-547,ST-1864,,5,553,1.0
8000547,20220627,1220,ST-936,CENTER,,58,0,1.0
8000548,20220627,1000,ST-668,CENTER,,60,0,1.0
8000549,20220627,1940,ST-668,CENTER,,53,0,1.0
8000550,20220627,2030,ST-1282,CENTER,,66,0,1.0
8000551,20220627,2050,ST-819,CENTER,,5,0,1.0
8000552,20220627,2235,ST-524,CENTER,,27,0,1.0
8000553,20220627,915,ST-839,ST-2576,,11,2140,1.0
8000554,20220627,1800,ST-1419,ST-2576,,10,1402,1.0
8000555,20220627,2105,ST-1858,ST-903,,24,3414,1.0
8000556,20220627,755,ST-2596,ST-1864,,14,2345,1.0
8000557,20220627,2220,ST-1728,ST-1728,,52,4628,1.0
8000558,20220627,740,ST-546,ST-1728,,1,300,1.0
8000559,20220627,1830,ST-546,ST-1728,,2,290,1.0
8000560,20220627,1105,ST-2987,ST-2987,,1,0,1.0
8000561,20220627,755,ST-1794,ST-2957,,28,4230,1.0
8000562,20220627,850,ST-1578,ST-903,,8,1090,1.0
8000563,20220627,2055,ST-1795,ST-903,,25,4065,1.0
8000564,20220627,940,ST-1861,ST-903,,13,2648,1.0
8000565,20220627,300,ST-2576,ST-1728,,26,4542,1.0
8000566,20220627,115,ST-1582,ST-1728,,25,1612,1.0
8000567,20220627,1225,ST-839,ST-1728,,16,3150,1.0
8000568,20220627,1600,ST-553,ST-1728,,6,610,1.0
8000569,20220627,810,ST-408,CENTER,,24,0,1.0
8000570,20220627,2155,ST-1690,CENTER,,30,0,1.0
8000571,20220627,925,ST-3029,CENTER,,30,0,1.0
8000572,20220627,935,ST-451,CENTER,,6,0,1.0
8000573,20220627,1830,ST-1875,ST-1687,,12,2174,1.0
8000574,20220627,2000,ST-2574,ST-1687,,9,1920,1.0
8000575,20220627,725,ST-1865,ST-1687,,6,1126,1.0
8000576,20220627,810,ST-501,ST-1687,,14,1894,1.0
8000577,20220627,820,ST-1837,ST-1687,,10,2201,1.0
8000578,20220627,1950,ST-2738,ST-1687,,11,1304,1.0
8000579,20220627,2155,ST-503,ST-1420,,5,826,1.0
8000580,20220627,1040,ST-497,ST-1420,,52,1890,1.0
8000581,20220627,1840,ST-497,ST-1420,,16,1616,1.0
8000582,20220627,50,ST-1078,ST-1839,,11,1641,1.0
8000583,20220627,1945,ST-1720,ST-1839,,6,660,1.0
8000584,20220627,735,ST-1580,ST-1839,,2,260,2.0
8000585,20220627,1215,ST-1839,ST-1839,,10,1160,1.0
8000586,20220627,725,ST-2747,ST-2928,,7,1222,1.0
8000587,20220627,2250,ST-1078,ST-830,,12,1943,1.0
8000588,20220627,755,ST-2747,ST-830,,8,3010,1.0
8000589,20220627,840,ST-1370,ST-830,,8,939,1.0
8000590,20220627,840,ST-2928,ST-830,,2,0,1.0
8000591,20220627,2345,ST-2940,ST-2929,,85,11480,1.0
8000592,20220627,800,ST-2742,ST-2929,,6,1330,1.0
8000593,20220627,855,ST-505,ST-1839,,56,1519,1.0
8000594,20220627,1140,ST-2748,ST-1839,,17,1900,1.0
8000595,20220627,1755,ST-1047,ST-1839,,7,1180,1.0
8000596,20220627,755,ST-1420,ST-1420,,0,0,1.0
8000597,20220627,1910,ST-1420,ST-1420,,16,1540,1.0
8000598,20220627,840,ST-495,ST-1420,,7,895,1.0
8000599,20220627,410,ST-505,ST-1420,,4,807,1.0
8000600,20220627,850,ST-505,ST-1420,,4,600,1.0
8000601,20220627,720,ST-1047,ST-1420,,7,1340,1.0
8000602,20220627,800,ST-503,ST-1420,,4,820,1.0
8000603,20220627,2250,ST-1370,ST-2738,,3,550,1.0
8000604,20220627,1755,ST-1764,ST-2738,,22,2132,1.0
8000605,20220627,2345,ST-1765,ST-2738,,51,7740,1.0
8000606,20220627,935,ST-2929,ST-2738,,5,1291,1.0
8000607,20220627,1845,ST-2928,ST-2738,,4,310,1.0
8000608,20220627,2245,ST-1839,ST-2738,,4,919,1.0
8000609,20220627,2155,ST-1687,ST-2738,,10,1433,1.0
8000610,20220627,820,ST-1838,ST-2738,,9,1090,1.0
8000611,20220627,110,ST-2592,ST-2742,,10,1670,1.0
8000612,20220627,2140,ST-2749,ST-2742,,7,923,1.0
8000613,20220627,945,ST-2733,ST-2742,,26,3394,1.0
8000614,20220627,2040,ST-2747,ST-2742,,38,1930,1.0
8000615,20220627,2255,ST-1370,ST-2742,,6,682,1.0
8000616,20220627,2110,ST-2742,ST-2742,,0,0,1.0
8000617,20220627,855,ST-1044,ST-2742,,6,1320,1.0
8000618,20220627,1505,ST-1687,ST-2742,,10,1160,1.0
8000619,20220627,1945,ST-505,ST-2742,,3,500,1.0
8000620,20220627,2140,ST-505,ST-2742,,2,381,1.0
8000621,20220627,2350,ST-505,ST-2742,,2,462,1.0
8000622,20220627,45,ST-502,ST-2742,,16,1366,1.0
8000623,20220627,755,ST-1834,ST-2742,,10,1564,1.0
8000624,20220627,1815,ST-1831,ST-2742,,23,4320,1.0
8000625,20220627,2140,ST-1763,ST-1763,,3,100,1.0
8000626,20220627,1740,ST-1040,ST-1044,,14,2990,1.0
8000627,20220627,2205,ST-2751,ST-1044,,9,1350,1.0
8000628,20220627,2040,ST-495,ST-1044,,8,1130,1.0
8000629,20220627,2310,ST-502,ST-1044,,30,4260,1.0
8000630,20220627,910,ST-1763,ST-1765,,6,1120,1.0
8000631,20220627,1940,ST-1864,ST-2738,,63,7640,1.0
8000632,20220627,1050,ST-1837,ST-2738,,7,1200,1.0
8000633,20220627,1510,ST-1764,ST-1370,,5,887,1.0
8000634,20220627,310,ST-2738,ST-1370,,8,1119,2.0
8000635,20220627,1855,ST-830,ST-1370,,8,1066,1.0
8000636,20220627,1815,ST-2928,ST-1370,,7,676,1.0
8000637,20220627,1805,ST-495,ST-1370,,26,1540,1.0
8000638,20220627,2345,ST-505,ST-1370,,7,570,1.0
8000639,20220627,2015,ST-2571,ST-2609,,14,2300,1.0
8000640,20220627,635,ST-2609,ST-2609,,0,0,1.0
8000641,20220627,1540,ST-495,ST-1681,,26,4360,1.0
8000642,20220627,1110,ST-840,ST-547,,7,1280,1.0
8000643,20220627,110,ST-1705,ST-547,,15,1700,1.0
8000644,20220627,2110,ST-2850,ST-547,,4,476,1.0
8000645,20220627,2050,ST-1088,ST-547,,5,540,1.0
8000646,20220627,915,ST-548,ST-547,,12,1642,1.0
8000647,20220627,2235,ST-2593,ST-547,,11,973,2.0
8000648,20220627,2125,ST-1839,ST-494,,9,1680,1.0
8000649,20220627,715,ST-1730,ST-739,,3,468,1.0
8000650,20220627,655,ST-546,ST-909,,4,591,1.0
8000651,20220627,110,ST-2796,ST-909,,29,4950,1.0
8000652,20220627,2010,ST-1683,ST-909,,16,2927,1.0
8000653,20220627,1925,ST-2876,ST-909,,35,8330,1.0
8000654,20220627,2025,ST-807,ST-909,,8,1253,1.0
8000655,20220627,1540,ST-1061,ST-494,,22,1890,1.0
8000656,20220627,2105,ST-1421,ST-494,,15,730,1.0
8000657,20220627,840,ST-1178,ST-2571,,29,5053,1.0
8000658,20220627,945,ST-2876,ST-2571,,9,1280,1.0
8000659,20220627,2110,ST-3012,ST-2571,,12,2871,1.0
8000660,20220627,1035,ST-1078,ST-739,,56,2779,1.0
8000661,20220627,1940,ST-1590,ST-739,,23,2048,2.0
8000662,20220627,940,ST-1867,ST-739,,10,1729,1.0
8000663,20220627,1835,ST-840,ST-739,,4,1130,1.0
8000664,20220627,1125,ST-612,ST-1289,,5,1041,1.0
8000665,20220627,410,ST-3050,ST-1289,,7,930,1.0
8000666,20220627,1140,ST-2918,ST-2916,,11,1550,1.0
8000667,20220627,1825,ST-1889,ST-2916,,14,3660,1.0
8000668,20220627,630,ST-2589,ST-2571,,23,4222,1.0
8000669,20220627,2220,ST-2571,ST-2571,,0,0,1.0
8000670,20220627,835,ST-891,ST-739,,4,850,1.0
8000671,20220627,905,ST-891,ST-739,,3,841,1.0
8000672,20220627,1830,ST-891,ST-739,,7,893,1.0
8000673,20220627,345,ST-739,ST-739,,4,660,1.0
8000674,20220627,1940,ST-1797,ST-547,,3,334,1.0
8000675,20220627,905,ST-540,ST-547,,5,694,1.0
8000676,20220627,850,ST-540,ST-547,,115,1913,1.0
8000677,20220627,1210,ST-1584,ST-547,,6,1402,1.0
8000678,20220627,1045,ST-1590,ST-2916,,11,1620,1.0
8000679,20220627,2210,ST-2592,ST-2594,,14,2450,1.0
8000680,20220627,1000,ST-1780,ST-2594,,79,13207,1.0
8000681,20220627,2235,ST-542,ST-2571,,5,820,1.0
8000682,20220627,1055,ST-2876,ST-2596,,8,960,1.0
8000683,20220627,805,ST-3012,ST-2596,,13,2790,1.0
8000684,20220627,1850,ST-2571,ST-739,,7,843,1.0
8000685,20220627,1930,ST-542,ST-739,,10,1000,1.0
8000686,20220627,1025,ST-2594,ST-739,,4,998,1.0
8000687,20220627,2145,ST-1046,ST-739,,45,6560,1.0
8000688,20220627,1940,ST-906,ST-891,,37,5032,1.0
8000689,20220627,1140,ST-3079,ST-909,,12,1429,1.0
8000690,20220627,1915,ST-550,ST-909,,13,2248,1.0
8000691,20220627,1940,ST-550,ST-909,,17,2201,1.0
8000692,20220627,1910,ST-548,ST-909,,6,759,1.0
8000693,20220627,625,ST-1584,ST-2594,,10,1180,1.0
8000694,20220627,2000,ST-2609,ST-2594,,2,440,1.0
8000695,20220627,1905,ST-879,ST-2595,,84,28460,1.0
8000696,20220627,725,ST-1729,ST-891,,10,1580,1.0
8000697,20220627,1215,ST-1729,ST-891,,12,1727,1.0
8000698,20220627,920,ST-502,ST-547,,27,4298,1.0
8000699,20220627,2220,ST-548,ST-1797,,8,1149,1.0
8000700,20220627,2235,ST-2593,ST-1797,,105,12,1.0
8000701,20220627,1010,ST-899,ST-2593,,41,8590,1.0
8000702,20220627,2355,ST-1796,ST-2593,,38,7238,1.0
8000703,20220627,950,ST-1874,ST-542,,16,2351,1.0
8000704,20220627,1045,ST-1719,ST-542,,9,1610,1.0
8000705,20220627,1510,ST-1719,ST-542,,38,2490,1.0
8000706,20220627,1155,ST-2745,ST-1059,,16,862,1.0
8000707,20220627,1000,ST-1846,ST-1597,,22,3780,1.0
8000708,20220627,2155,ST-2854,ST-1597,,15,1984,1.0
8000709,20220627,1910,ST-2908,ST-1597,,12,1277,2.0
8000710,20220627,2035,ST-2739,ST-1052,,10,1520,1.0
8000711,20220627,2240,ST-1996,ST-993,,6,1010,1.0
8000712,20220627,1955,ST-1995,ST-993,,14,1814,1.0
8000713,20220627,1840,ST-675,ST-993,,16,3090,1.0
8000714,20220627,1845,ST-312,ST-993,,5,1260,1.0
8000715,20220627,30,ST-2765,ST-993,,4,849,1.0
8000716,20220627,1745,ST-1504,ST-993,,11,884,1.0
8000717,20220627,2215,ST-1766,ST-1055,,22,3500,1.0
8000718,20220627,910,ST-2567,ST-1055,,3,463,1.0
8000719,20220627,1830,ST-1850,ST-2567,,12,2187,1.0
8000720,20220627,1940,ST-1850,ST-2567,,14,1827,1.0
8000721,20220627,1535,ST-1830,ST-1371,,24,2662,1.0
8000722,20220627,1155,ST-1371,ST-1371,,23,930,1.0
8000723,20220627,2135,ST-1040,ST-1371,,10,1507,1.0
8000724,20220627,1010,ST-2862,ST-1833,,2,0,1.0
8000725,20220627,1225,ST-993,ST-993,,47,1120,1.0
8000726,20220627,835,ST-318,ST-1005,,5,1200,1.0
8000727,20220627,2125,ST-2016,ST-1005,,13,1790,1.0
8000728,20220627,2250,ST-2966,ST-2743,,25,3404,1.0
8000729,20220627,1335,ST-2744,ST-2743,,10,570,1.0
8000730,20220627,2145,ST-2909,ST-1598,,1,0,1.0
8000731,20220627,1100,ST-1598,ST-1598,,22,1269,1.0
8000732,20220627,1610,ST-1598,ST-1598,,0,0,1.0
8000733,20220627,2145,ST-1598,ST-1598,,86,4158,1.0
8000734,20220627,2340,ST-1040,ST-1598,,39,2730,1.0
8000735,20220627,1820,ST-3085,ST-1833,,7,990,1.0
8000736,20220627,1830,ST-1053,ST-1835,,4,790,1.0
8000737,20220627,120,ST-1105,ST-2459,,11,2856,1.0
8000738,20220627,110,ST-2459,ST-2459,,0,0,1.0
8000739,20220627,1835,ST-1999,ST-1015,,7,924,1.0
8000740,20220627,455,ST-530,ST-1015,,12,2170,1.0
8000741,20220627,1835,ST-1507,ST-1015,,14,1433,1.0
8000742,20220627,2045,ST-2125,ST-1110,,2,0,1.0
8000743,20220627,1950,ST-2125,ST-1110,,2,0,1.0
8000744,20220627,2100,ST-2459,ST-1110,,1,142,1.0
8000745,20220627,950,ST-654,ST-2125,,10,1630,1.0
8000746,20220627,1810,ST-645,ST-2125,,9,1463,1.0
8000747,20220627,855,ST-643,ST-1390,,8,1058,1.0
8000748,20220627,800,ST-862,ST-1390,,22,3838,2.0
8000749,20220627,2210,ST-1423,ST-1390,,10,1299,1.0
8000750,20220627,1320,ST-2129,ST-1390,,18,3360,1.0
8000751,20220627,1535,ST-2459,ST-2459,,17,2410,1.0
8000752,20220627,810,ST-2773,ST-1015,,11,1583,2.0
8000753,20220627,1730,ST-650,ST-2125,,5,530,1.0
8000754,20220627,2020,ST-1104,ST-2125,,4,640,1.0
8000755,20220627,2125,ST-2730,ST-1100,,19,3137,1.0
8000756,20220627,925,ST-1726,ST-1100,,5,892,1.0
8000757,20220627,1910,ST-1726,ST-1100,,5,990,1.0
8000758,20220627,330,ST-643,ST-1100,,22,10,1.0
8000759,20220627,1855,ST-643,ST-1100,,3,379,1.0
8000760,20220627,2140,ST-1100,ST-1100,,110,1617,1.0
8000761,20220627,2105,ST-948,ST-948,,0,0,1.0
8000762,20220627,945,ST-1103,ST-948,,3,527,1.0
8000763,20220627,1930,ST-176,ST-2405,,35,6970,1.0
8000764,20220627,700,ST-1105,ST-2405,,4,334,1.0
8000765,20220627,815,ST-2844,ST-1015,,9,1420,1.0
8000766,20220627,205,ST-2039,ST-1015,,9,1430,1.0
8000767,20220627,715,ST-2039,ST-1015,,33,1048,1.0
8000768,20220627,730,ST-2039,ST-1015,,7,1760,1.0
8000769,20220627,1710,ST-2039,ST-1015,,7,1550,1.0
8000770,20220627,1715,ST-1350,ST-1015,,6,780,1.0
8000771,20220627,755,ST-2725,ST-2137,,7,1880,1.0
8000772,20220627,2015,ST-652,ST-2137,,5,1070,1.0
8000773,20220627,815,ST-883,ST-702,,39,2270,1.0
8000774,20220627,1820,ST-1265,ST-702,,9,1260,1.0
8000775,20220627,2255,ST-157,ST-944,,17,2770,1.0
8000776,20220627,825,ST-1787,ST-944,,15,2089,1.0
8000777,20220627,835,ST-1439,ST-944,,5,958,1.0
8000778,20220627,2350,ST-162,ST-944,,13,1903,1.0
8000779,20220627,125,ST-2362,ST-2948,,4,580,1.0
8000780,20220627,2110,ST-1739,ST-2948,,6,1070,1.0
8000781,20220627,2225,ST-670,ST-2996,,17,3229,1.0
8000782,20220627,1520,ST-1546,ST-2996,,5,756,1.0
8000783,20220627,2350,ST-2996,ST-2996,,110,21230,1.0
8000784,20220627,2215,ST-733,ST-2996,,11,1330,1.0
8000785,20220627,1210,ST-1270,ST-702,,85,3924,1.0
8000786,20220627,2330,ST-1270,ST-702,,9,870,1.0
8000787,20220627,2040,ST-702,ST-702,,2,260,1.0
8000788,20220627,1905,ST-2337,ST-162,,11,2243,1.0
8000789,20220627,855,ST-198,ST-162,,7,1000,1.0
8000790,20220627,1025,ST-761,ST-2948,,50,6240,1.0
8000791,20220627,515,ST-1152,ST-712,,9,15,1.0
8000792,20220627,155,ST-2363,ST-712,,13,1510,1.0
8000793,20220627,2050,ST-2823,ST-703,,15,2003,1.0
8000794,20220627,1850,ST-936,ST-703,,44,2480,1.0
8000795,20220627,2030,ST-668,ST-703,,15,2512,1.0
8000796,20220627,1025,ST-1546,ST-703,,11,1140,1.0
8000797,20220627,2200,ST-1269,ST-702,,5,762,1.0
8000798,20220627,2130,ST-2614,ST-702,,3,495,1.0
8000799,20220627,1845,ST-703,ST-702,,5,930,1.0
8000800,20220627,620,ST-2996,ST-702,,5,1210,1.0
8000801,20220627,1820,ST-2996,ST-702,,3,1370,1.0
8000802,20220627,120,ST-2948,ST-712,,2,360,1.0
8000803,20220627,2220,ST-1268,ST-703,,7,930,1.0
8000804,20220627,710,ST-713,ST-702,,7,1640,1.0
8000805,20220627,1050,ST-198,ST-1785,,7,1450,1.0
8000806,20220627,910,ST-1781,ST-1783,,13,1500,1.0
8000807,20220627,840,ST-1819,ST-186,,22,3072,1.0
8000808,20220627,1855,ST-273,ST-186,,22,3900,1.0
8000809,20220627,1800,ST-668,ST-2379,,20,3501,1.0
8000810,20220627,1105,ST-1265,ST-2873,,34,2660,1.0
8000811,20220627,1115,ST-1270,ST-2873,,8,1417,1.0
8000812,20220627,2035,ST-702,ST-2873,,12,1107,1.0
8000813,20220627,2240,ST-1268,ST-702,,22,2568,2.0
8000814,20220627,2225,ST-1268,ST-702,,89,17901,2.0
8000815,20220627,1010,ST-2565,ST-1780,,22,3020,1.0
8000816,20220627,740,ST-1629,ST-1780,,18,4279,1.0
8000817,20220627,2315,ST-720,ST-2379,,9,1760,1.0
8000818,20220627,250,ST-1678,ST-724,,5,1240,1.0
8000819,20220627,1510,ST-705,ST-2614,,16,1650,1.0
8000820,20220627,2335,ST-952,ST-2614,,5,1096,1.0
8000821,20220627,1045,ST-702,ST-2614,,4,558,1.0
8000822,20220627,2045,ST-2394,ST-1270,,14,2180,1.0
8000823,20220627,1655,ST-2873,ST-1546,,27,710,1.0
8000824,20220627,2315,ST-2873,ST-1546,,4,666,1.0
8000825,20220627,700,ST-703,ST-1546,,2,434,1.0
8000826,20220627,735,ST-703,ST-1546,,3,584,1.0
8000827,20220627,1810,ST-703,ST-1546,,5,600,1.0
8000828,20220627,2235,ST-703,ST-1546,,48,4947,1.0
8000829,20220627,900,ST-702,ST-724,,6,1015,1.0
8000830,20220627,1945,ST-1712,ST-2487,,25,3220,1.0
8000831,20220627,2040,ST-2557,ST-2487,,3,720,1.0
8000832,20220627,1815,ST-1151,ST-707,,24,4031,1.0
8000833,20220627,1750,ST-1512,ST-2479,,4,716,1.0
8000834,20220627,2205,ST-2946,ST-2479,,11,1122,1.0
8000835,20220627,825,ST-2764,ST-2479,,32,6279,1.0
8000836,20220627,2050,ST-715,ST-2382,,7,590,1.0
8000837,20220627,2140,ST-715,ST-2382,,8,750,1.0
8000838,20220627,1115,ST-1548,ST-2382,,7,1110,1.0
8000839,20220627,2350,ST-530,ST-533,,8,1160,1.0
8000840,20220627,1700,ST-1018,ST-533,,9,1144,1.0
8000841,20220627,810,ST-154,ST-1779,,4,510,1.0
8000842,20220627,845,ST-170,ST-1779,,9,1980,1.0
8000843,20220627,255,ST-1202,ST-1779,,18,3670,1.0
8000844,20220627,935,ST-1779,ST-1779,,0,0,1.0
8000845,20220627,1915,ST-1779,ST-1779,,78,3020,1.0
8000846,20220627,825,ST-2625,ST-1779,,1,390,1.0
8000847,20220627,1105,ST-2625,ST-1779,,2,0,1.0
8000848,20220627,1520,ST-195,ST-1779,,5,429,1.0
8000849,20220627,2350,ST-1780,ST-1781,,53,935,1.0
8000850,20220627,1120,ST-175,ST-1787,,14,1210,1.0
8000851,20220627,2350,ST-1296,ST-1296,,0,10,1.0
8000852,20220627,745,ST-650,ST-1296,,17,3179,1.0
8000853,20220627,1855,ST-616,ST-2117,,7,1080,1.0
8000854,20220627,110,ST-643,ST-2117,,10,2640,1.0
8000855,20220627,1915,ST-2935,ST-2903,,90,1806,1.0
8000856,20220627,1855,ST-1372,ST-1787,,6,856,1.0
8000857,20220627,1840,ST-143,ST-1787,,27,4060,1.0
8000858,20220627,25,ST-2726,ST-2119,,11,1439,1.0
8000859,20220627,1805,ST-1469,ST-2119,,16,1650,1.0
8000860,20220627,2355,ST-1638,ST-2119,,6,790,1.0
8000861,20220627,640,ST-2119,ST-2119,,37,5488,1.0
8000862,20220627,805,ST-1814,ST-195,,16,2177,1.0
8000863,20220627,30,ST-117,ST-195,,15,3588,1.0
8000864,20220627,2345,ST-117,ST-195,,19,3783,1.0
8000865,20220627,845,ST-358,ST-195,,14,2430,1.0
8000866,20220627,1900,ST-1198,ST-2903,,5,660,1.0
8000867,20220627,2105,ST-1787,ST-1787,,62,981,1.0
8000868,20220627,1910,ST-136,ST-1787,,21,3300,1.0
8000869,20220627,1215,ST-1372,ST-197,,11,1830,1.0
8000870,20220627,1120,ST-1137,ST-616,,18,2419,2.0
8000871,20220627,1135,ST-2626,ST-195,,95,690,1.0
8000872,20220627,1735,ST-2626,ST-195,,33,1370,1.0
8000873,20220627,1830,ST-195,ST-195,,77,2140,1.0
8000874,20220627,1900,ST-195,ST-195,,12,1535,1.0
8000875,20220627,2300,ST-195,ST-195,,1,0,1.0
8000876,20220627,905,ST-198,ST-2903,,7,856,1.0
